5780	-3.69568
5790	-3.68326
5800	-3.66964
5810	-3.66221
5820	-3.6612
5830	-3.66746
5840	-3.68298
5850	-3.70697
5860	-3.73706
5870	-3.7684
5880	-3.80058
5890	-3.83064
5900	-3.85589
5910	-3.87453
5920	-3.89332
5930	-3.92451
5940	-3.97103
5950	-4.03189
5960	-4.09975
5970	-4.16771
5980	-4.22093
5990	-4.25653
6000	-4.27921
6010	-4.30235
6020	-4.34529
6030	-4.4209
6040	-4.52653
6050	-4.64704
6060	-4.76152
6070	-4.84878
6080	-4.90275
6090	-4.93307
6100	-4.96882
6110	-5.03914
6120	-5.15349
6130	-5.30099
6140	-5.45238
6150	-5.57634
6160	-5.64743
6170	-5.67045
6180	-5.68227
6190	-5.7267
6200	-5.83124
6210	-5.9961
6220	-6.19858
6230	-6.39392
6240	-6.5387
6250	-6.61149
6260	-6.62909
6270	-6.63721
6280	-6.68909
6290	-6.8098
6300	-6.99701
6310	-7.21608
6320	-7.41775
6330	-7.56024
6340	-7.63033
6350	-7.65999
6360	-7.70676
6370	-7.82084
6380	-8.01603
6390	-8.27775
6400	-8.55522
6410	-8.78731
6420	-8.93375
6430	-9.00623
6440	-9.063
6450	-9.17513
6460	-9.38792
6470	-9.70787
6480	-10.0983
6490	-10.4834
6500	-10.7835
6510	-10.9505
6520	-11.0152
6530	-11.0703
6540	-11.208
6550	-11.4652
6560	-11.8207
6570	-12.1933
6580	-12.4791
6590	-12.6224
6600	-12.6644
6610	-12.709
6620	-12.8484
6630	-13.1378
6640	-13.5671
6650	-14.0684
6660	-14.5436
6670	-14.923
6680	-15.2056
6690	-15.4791
6700	-15.8443
6710	-16.3593
6720	-17.0228
6730	-17.7482
6740	-18.3829
6750	-18.7849
6760	-18.9501
6770	-19.0252
6780	-19.1956
6790	-19.5788
6800	-20.1679
6810	-20.8002
6820	-21.1821
6830	-21.1359
6840	-20.7818
6850	-20.3965
6860	-20.1623
6870	-20.0896
6880	-20.0385
6890	-19.7946
6900	-19.2505
6910	-18.5123
6920	-17.7776
6930	-17.1898
6940	-16.7779
6950	-16.5018
6960	-16.2626
6970	-15.9569
6980	-15.5492
6990	-15.0771
7000	-14.6311
7010	-14.2909
7020	-14.0837
7030	-13.9767
7040	-13.8942
7050	-13.7359
7060	-13.4472
7070	-13.0643
7080	-12.678
7090	-12.377
7100	-12.1916
7110	-12.0953
7120	-12.003
7130	-11.8185
7140	-11.4996
7150	-11.0943
7160	-10.6951
7170	-10.3905
7180	-10.2233
7190	-10.1772
7200	-10.1845
7210	-10.1439
7220	-9.976
7230	-9.68673
7240	-9.35679
7250	-9.08401
7260	-8.92763
7270	-8.8976
7280	-8.94894
7290	-8.99339
7300	-8.9353
7310	-8.73527
7320	-8.44374
7330	-8.15464
7340	-7.94564
7350	-7.85059
7360	-7.8513
7370	-7.88285
7380	-7.86013
7390	-7.72476
7400	-7.49244
7410	-7.23171
7420	-7.01645
7430	-6.88982
7440	-6.859
7450	-6.88677
7460	-6.90723
7470	-6.85787
7480	-6.71518
7490	-6.51711
7500	-6.32098
7510	-6.17821
7520	-6.10969
7530	-6.10611
7540	-6.12489
7550	-6.11373
7560	-6.03502
7570	-5.88866
7580	-5.71312
7590	-5.55425
7600	-5.4428
7610	-5.39344
7620	-5.39078
7630	-5.39965
7640	-5.37764
7650	-5.30467
7660	-5.18292
7670	-5.04359
7680	-4.91757
7690	-4.82811
7700	-4.78475
7710	-4.77256
7720	-4.76423
7730	-4.72983
7740	-4.6582
7750	-4.55527
7760	-4.4434
7770	-4.35007
7780	-4.28924
7790	-4.26373
7800	-4.25866
7810	-4.25181
7820	-4.22321
7830	-4.1651
7840	-4.08445
7850	-3.99491
7860	-3.91773
7870	-3.86376
7880	-3.83622
7890	-3.8292
7900	-3.82554
7910	-3.80922
7920	-3.77538
7930	-3.72191
7940	-3.66068
7950	-3.60312
7960	-3.56559
7970	-3.54929
7980	-3.55061
7990	-3.55734
8000	-3.55438
8010	-3.53658
8020	-3.50116
8030	-3.45428
8040	-3.40796
8050	-3.37447
8060	-3.358
8070	-3.35697
8080	-3.36389
8090	-3.37043
8100	-3.36765
8110	-3.35009
8120	-3.31835
8130	-3.28106
8140	-3.2528
8150	-3.24317
8160	-3.25593
8170	-3.28537
8180	-3.32228
8190	-3.3544
8200	-3.37047
8210	-3.3627
8220	-3.33961
8230	-3.31517
8240	-3.3056
8250	-3.3185
8260	-3.35101
8270	-3.3936
8280	-3.43145
8290	-3.45207
8300	-3.44609
8310	-3.42277
8320	-3.39906
8330	-3.39541
8340	-3.42023
8350	-3.47181
8360	-3.54217
8370	-3.60811
8380	-3.64947
8390	-3.6581
8400	-3.64307
8410	-3.63021
8420	-3.64004
8430	-3.68834
8440	-3.76644
8450	-3.85644
8460	-3.92793
8470	-3.95526
8480	-3.93374
8490	-3.89136
8500	-3.86387
8510	-3.87834
8520	-3.94069
8530	-4.04545
8540	-4.17018
8550	-4.2802
8560	-4.34464
8570	-4.35715
8580	-4.34619
8590	-4.35059
8600	-4.3993
8610	-4.49796
8620	-4.63312
8630	-4.7713
8640	-4.87152
8650	-4.9057
8660	-4.88938
8670	-4.86785
8680	-4.88716
8690	-4.9691
8700	-5.11525
8710	-5.30578
8720	-5.49525
8730	-5.63769
8740	-5.70564
8750	-5.7216
8760	-5.73802
8770	-5.79936
8780	-5.92546
8790	-6.11317
8800	-6.32926
8810	-6.5226
8820	-6.64821
8830	-6.69923
8840	-6.71795
8850	-6.76213
8860	-6.87369
8870	-7.06321
8880	-7.31232
8890	-7.57507
8900	-7.78784
8910	-7.90802
8920	-7.94731
8930	-7.96975
8940	-8.03777
8950	-8.19528
8960	-8.44439
8970	-8.75673
8980	-9.07233
8990	-9.31895
9000	-9.46368
9010	-9.53257
9020	-9.59717
9030	-9.7286
9040	-9.95587
9050	-10.2745
9060	-10.6411
9070	-10.9822
9080	-11.2339
9090	-11.3851
9100	-11.491
9110	-11.628
9120	-11.8588
9130	-12.1999
9140	-12.6224
9150	-13.0588
9160	-13.4067
9170	-13.6112
9180	-13.6945
9190	-13.7428
9200	-13.8436
9210	-14.0569
9220	-14.3975
9230	-14.8292
9240	-15.273
9250	-15.6327
9260	-15.8452
9270	-15.9237
9280	-15.9466
9290	-15.995
9300	-16.121
9310	-16.3331
9320	-16.5907
9330	-16.8062
9340	-16.8943
9350	-16.8278
9360	-16.6609
9370	-16.4853
9380	-16.3776
9390	-16.3701
9400	-16.4607
9410	-16.5786
9420	-16.6234
9430	-16.509
9440	-16.2346
9450	-15.8742
9460	-15.531
9470	-15.277
9480	-15.1471
9490	-15.1224
9500	-15.1332
9510	-15.0782
9520	-14.8788
9530	-14.5573
9540	-14.1963
9550	-13.892
9560	-13.7075
9570	-13.6615
9580	-13.7265
9590	-13.8243
9600	-13.8508
9610	-13.733
9620	-13.4892
9630	-13.2008
9640	-12.9588
9650	-12.823
9660	-12.8011
9670	-12.8523
9680	-12.8928
9690	-12.8281
9700	-12.6176
9710	-12.3186
9720	-12.0124
9730	-11.7795
9740	-11.6584
9750	-11.6441
9760	-11.6869
9770	-11.7014
9780	-11.6058
9790	-11.3861
9800	-11.1063
9810	-10.845
9820	-10.6666
9830	-10.6006
9840	-10.6369
9850	-10.7166
9860	-10.7522
9870	-10.6757
9880	-10.4826
9890	-10.2328
9900	-10.0132
9910	-9.87705
9920	-9.84765
9930	-9.91231
9940	-10.0148
9950	-10.078
9960	-10.0319
9970	-9.87954
9980	-9.67855
9990	-9.50063
10000	-9.39353
10010	-9.3735
10020	-9.42288
10030	-9.47596
10040	-9.46377
10050	-9.34495
10060	-9.14454
10070	-8.92521
10080	-8.75059
10090	-8.65607
10100	-8.65422
10110	-8.72542
10120	-8.80899
10130	-8.83449
10140	-8.76048
10150	-8.59993
10160	-8.40525
10170	-8.2411
10180	-8.14862
10190	-8.13546
10200	-8.17955
10210	-8.21563
10220	-8.18975
10230	-8.07179
10240	-7.88533
10250	-7.68789
10260	-7.53059
10270	-7.44676
10280	-7.44138
10290	-7.47926
10300	-7.50816
10310	-7.47704
10320	-7.36862
10330	-7.20602
10340	-7.03787
10350	-6.90819
10360	-6.84479
10370	-6.84049
10380	-6.86448
10390	-6.86481
10400	-6.80723
10410	-6.68524
10420	-6.5259
10430	-6.3756
10440	-6.27009
10450	-6.22791
10460	-6.24001
10470	-6.2715
10480	-6.27876
10490	-6.23674
10500	-6.13983
10510	-6.01725
10520	-5.90592
10530	-5.83652
10540	-5.82245
10550	-5.85028
10560	-5.89298
10570	-5.91211
10580	-5.89024
10590	-5.82572
10600	-5.74476
10610	-5.68126
10620	-5.66243
10630	-5.69364
10640	-5.76052
10650	-5.83113
10660	-5.87412
10670	-5.86866
10680	-5.82122
10690	-5.75635
10700	-5.70995
10710	-5.70212
10720	-5.74304
10730	-5.81319
10740	-5.886
10750	-5.93051
10760	-5.9341
10770	-5.90573
10780	-5.87203
10790	-5.86142
10800	-5.89313
10810	-5.96778
10820	-6.06564
10830	-6.15854
10840	-6.21915
10850	-6.24078
10860	-6.23389
10870	-6.22666
10880	-6.24407
10890	-6.29996
10900	-6.3945
10910	-6.50563
10920	-6.60592
10930	-6.6748
10940	-6.71078
10950	-6.72735
10960	-6.75187
10970	-6.8065
10980	-6.90504
10990	-7.03812
11000	-7.18253
11010	-7.31257
11020	-7.41022
11030	-7.47796
11040	-7.52943
11050	-7.5868
11060	-7.66973
11070	-7.79025
11080	-7.93616
11090	-8.09073
11100	-8.23115
11110	-8.34481
11120	-8.43682
11130	-8.5222
11140	-8.62153
11150	-8.75812
11160	-8.94056
11170	-9.15477
11180	-9.37994
11190	-9.58767
11200	-9.75883
11210	-9.89401
11220	-10.0129
11230	-10.1476
11240	-10.3279
11250	-10.5609
11260	-10.8273
11270	-11.0922
11280	-11.3191
11290	-11.4955
11300	-11.6325
11310	-11.7681
11320	-11.94
11330	-12.1709
11340	-12.4459
11350	-12.7257
11360	-12.9621
11370	-13.1181
11380	-13.2046
11390	-13.2603
11400	-13.333
11410	-13.4501
11420	-13.5988
11430	-13.734
11440	-13.8014
11450	-13.7784
11460	-13.6882
11470	-13.5779
11480	-13.4919
11490	-13.4494
11500	-13.4276
11510	-13.3793
11520	-13.2753
11530	-13.104
11540	-12.8949
11550	-12.6921
11560	-12.5257
11570	-12.4001
11580	-12.2925
11590	-12.1688
11600	-12.0082
11610	-11.8111
11620	-11.602
11630	-11.4143
11640	-11.2664
11650	-11.1642
11660	-11.0851
11670	-11.0001
11680	-10.89
11690	-10.7514
11700	-10.6047
11710	-10.4757
11720	-10.382
11730	-10.324
11740	-10.2806
11750	-10.2199
11760	-10.1224
11770	-9.98454
11780	-9.83503
11790	-9.70522
11800	-9.62015
11810	-9.58397
11820	-9.57554
11830	-9.56353
11840	-9.5147
11850	-9.41635
11860	-9.28798
11870	-9.16437
11880	-9.07517
11890	-9.03483
11900	-9.03236
11910	-9.04163
11920	-9.02511
11930	-8.95999
11940	-8.85104
11950	-8.73198
11960	-8.63801
11970	-8.59126
11980	-8.59807
11990	-8.63793
12000	-8.68144
12010	-8.69242
12020	-8.65769
12030	-8.59184
12040	-8.52659
12050	-8.49332
12060	-8.50624
12070	-8.55231
12080	-8.60449
12090	-8.62848
12100	-8.59468
12110	-8.51015
12120	-8.40326
12130	-8.31527
12140	-8.27515
12150	-8.28841
12160	-8.34194
12170	-8.39831
12180	-8.42167
12190	-8.38726
12200	-8.30528
12210	-8.21056
12220	-8.14462
12230	-8.12851
12240	-8.16132
12250	-8.22075
12260	-8.26705
12270	-8.26873
12280	-8.21572
12290	-8.12779
12300	-8.04477
12310	-7.99959
12320	-8.00259
12330	-8.04202
12340	-8.08575
12350	-8.09416
12360	-8.04231
12370	-7.93628
12380	-7.80289
12390	-7.68817
12400	-7.61623
12410	-7.59063
12420	-7.5977
12430	-7.60317
12440	-7.57833
12450	-7.51284
12460	-7.41203
12470	-7.30329
12480	-7.21819
12490	-7.16765
12500	-7.14961
12510	-7.14202
12520	-7.11775
12530	-7.05717
12540	-6.9551
12550	-6.8309
12560	-6.70974
12570	-6.61591
12580	-6.55105
12590	-6.5069
12600	-6.45814
12610	-6.38835
12620	-6.28423
12630	-6.15597
12640	-6.02223
12650	-5.90684
12660	-5.81732
12670	-5.75379
12680	-5.69524
12690	-5.62657
12700	-5.53402
12710	-5.41538
12720	-5.27748
12730	-5.14114
12740	-5.01602
12750	-4.90686
12760	-4.80791
12770	-4.7084
12780	-4.5988
12790	-4.47414
12800	-4.3392
12810	-4.20238
12820	-4.07552
12830	-3.96432
12840	-3.86707
12850	-3.77858
12860	-3.69061
12870	-3.5979
12880	-3.49725
12890	-3.39432
12900	-3.29241
12910	-3.19911
12920	-3.11781
12930	-3.04552
12940	-2.97928
12950	-2.91409
12960	-2.8479
12970	-2.77888
12980	-2.71051
12990	-2.6442
13000	-2.58623
13010	-2.53458
13020	-2.49084
13030	-2.45026
13040	-2.41157
13050	-2.37221
13060	-2.32877
13070	-2.28479
13080	-2.24148
13090	-2.20338
13100	-2.16806
13110	-2.13963
13120	-2.11561
13130	-2.09459
13140	-2.07343
13150	-2.05321
13160	-2.0306
13170	-2.01263
13180	-1.99694
13190	-1.98699
13200	-1.98141
13210	-1.98078
13220	-1.97985
13230	-1.98059
13240	-1.97785
13250	-1.97442
13260	-1.97141
13270	-1.96962
13280	-1.96753
13290	-1.97003
13300	-1.97466
13310	-1.97911
13320	-1.9856
13330	-1.99128
13340	-1.99789
13350	-2.00498
13360	-2.0165
13370	-2.03151
13380	-2.05195
13390	-2.07678
13400	-2.10553
13410	-2.13831
13420	-2.17169
13430	-2.20503
13440	-2.23819
13450	-2.27092
13460	-2.30223
13470	-2.33806
13480	-2.37702
13490	-2.42048
13500	-2.46554
13510	-2.50773
13520	-2.5469
13530	-2.58611
13540	-2.62602
13550	-2.66933
13560	-2.7156
13570	-2.76768
13580	-2.8254
13590	-2.88241
13600	-2.93843
13610	-2.99324
13620	-3.04569
13630	-3.09707
13640	-3.15012
13650	-3.20775
13660	-3.27022
13670	-3.33285
13680	-3.39597
13690	-3.45681
13700	-3.51262
13710	-3.56687
13720	-3.62228
13730	-3.68771
13740	-3.75684
13750	-3.83224
13760	-3.91262
13770	-3.99044
13780	-4.06505
13790	-4.13613
13800	-4.207
13810	-4.27936
13820	-4.35987
13830	-4.44787
13840	-4.54127
13850	-4.63573
13860	-4.72521
13870	-4.80731
13880	-4.88394
13890	-4.9589
13900	-5.03903
13910	-5.12784
13920	-5.22158
13930	-5.31807
13940	-5.4105
13950	-5.49545
13960	-5.57269
13970	-5.6507
13980	-5.72954
13990	-5.81579
14000	-5.90764
14010	-6.00224
14020	-6.09459
14030	-6.1825
14040	-6.25833
14050	-6.328
14060	-6.39967
14070	-6.47522
14080	-6.55436
14090	-6.63523
14100	-6.71213
14110	-6.77927
14120	-6.83755
14130	-6.88959
14140	-6.94287
14150	-7.00488
14160	-7.07704
14170	-7.15917
14180	-7.24095
14190	-7.30743
14200	-7.36072
14210	-7.39897
14220	-7.43165
14230	-7.46808
14240	-7.51455
14250	-7.5684
14260	-7.62026
14270	-7.6582
14280	-7.67361
14290	-7.6688
14300	-7.65064
14310	-7.63267
14320	-7.62707
14330	-7.63421
14340	-7.64865
14350	-7.66038
14360	-7.66241
14370	-7.65084
14380	-7.63288
14390	-7.62024
14400	-7.61622
14410	-7.63069
14420	-7.65571
14430	-7.6809
14440	-7.69273
14450	-7.68286
14460	-7.6578
14470	-7.62746
14480	-7.60479
14490	-7.60053
14500	-7.61011
14510	-7.62049
14520	-7.61667
14530	-7.58725
14540	-7.53619
14550	-7.4726
14560	-7.41526
14570	-7.37931
14580	-7.36502
14590	-7.36797
14600	-7.37655
14610	-7.37314
14620	-7.35506
14630	-7.32062
14640	-7.28776
14650	-7.26773
14660	-7.26636
14670	-7.28345
14680	-7.31173
14690	-7.33016
14700	-7.32712
14710	-7.30109
14720	-7.26323
14730	-7.22931
14740	-7.21324
14750	-7.21939
14760	-7.2451
14770	-7.27914
14780	-7.30778
14790	-7.32257
14800	-7.32227
14810	-7.32168
14820	-7.33271
14830	-7.36356
14840	-7.41873
14850	-7.48954
14860	-7.56082
14870	-7.61965
14880	-7.65924
14890	-7.68046
14900	-7.70421
14910	-7.73901
14920	-7.79605
14930	-7.87794
14940	-7.97631
14950	-8.07486
14960	-8.1617
14970	-8.23173
14980	-8.2906
14990	-8.3517
15000	-8.4298
